id,mutcd,name,class,speed,lat,lon,first_seen
3.0708E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57698428,-77.60693523,10/13/2023
3.13943E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57463316,-77.60378396,10/13/2023
2.70299E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57414536,-77.60203569,10/13/2023
9.28652E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.5828029,-77.60410369,10/13/2023
7.13455E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.58387848,-77.60432124,10/13/2023
7.3422E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.58580819,-77.60712717,10/13/2023
1.44653E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.58296462,-77.60267692,10/13/2023
3.61848E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.58030772,-77.60551105,10/13/2023
3.61848E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.58021148,-77.60544935,10/13/2023
1.99908E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.58273218,-77.60899646,10/13/2023
4.6932E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.59686689,-77.60653059,8/24/2018
4.69677E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.59685242,-77.60621474,2/15/2018
7.30059E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.59508042,-77.60370329,10/13/2023
1.64959E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.59544328,-77.60687685,10/13/2023
4.06323E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.59650186,-77.60718241,7/13/2024
1.43247E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.59357647,-77.60786324,10/13/2023
1.13348E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.59100104,-77.60442565,10/13/2023
7.36677E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.59142732,-77.60728896,10/13/2023
7.34874E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.59814107,-77.60686347,10/12/2023
1.20152E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60492108,-77.60556322,10/13/2023
2.33959E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.60267288,-77.60629134,10/12/2023
4.04072E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.60281855,-77.6064961,10/12/2023
9.43295E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60153833,-77.60532934,10/13/2023
4.21108E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60188685,-77.60228695,10/13/2023
1.36487E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61292405,-77.60349708,10/13/2023
7.49129E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60656331,-77.60270862,10/13/2023
1.39231E+15,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.60717634,-77.60271614,10/13/2023
7.35432E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60717577,-77.60827373,10/13/2023
4.1844E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61305106,-77.60585689,10/13/2023
7.57594E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61245868,-77.60815517,10/12/2023
1.16529E+15,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.60640946,-77.60692771,7/13/2024
3.61966E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.60852966,-77.60670518,10/12/2023
3.61966E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.60852474,-77.60681421,10/12/2023
4.16236E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61204061,-77.60588809,10/13/2023
4.16236E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61259152,-77.60648421,10/13/2023
2.64107E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61435305,-77.60812946,10/13/2023
3.72339E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61523602,-77.60120676,10/13/2023
1.72936E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.62285036,-77.60169253,10/13/2023
3.52652E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61638735,-77.60892025,10/13/2023
1.12173E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61639178,-77.60871197,10/13/2023
1.12078E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.6202005,-77.60215692,10/13/2023
2.34074E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61953696,-77.60226619,10/13/2023
1.81208E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.62345307,-77.60715518,10/12/2023
1.81209E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.62373498,-77.60417499,10/12/2023
1.12269E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.62246486,-77.60569818,10/11/2023
3.7505E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.62351767,-77.60705399,10/12/2023
4.06248E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.62188634,-77.60642087,10/12/2023
3.6132E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.62208323,-77.60698671,10/11/2023
1.36035E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.62604729,-77.60978592,10/12/2023
3.88768E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.62796684,-77.60875166,10/12/2023
3.43963E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.62935722,-77.60925262,10/12/2023
3.43963E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.62694591,-77.60919412,10/12/2023
3.63218E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.62707546,-77.60948003,10/12/2023
9.53967E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.62420436,-77.60701257,10/12/2023
1.08998E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.63391113,-77.6095338,10/12/2023
1.08998E+15,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.63523786,-77.60986213,10/12/2023
1.38095E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.64019916,-77.60119161,12/24/2021
1.38095E+15,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.63721953,-77.60136127,12/24/2021
2.91015E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.63533983,-77.60971239,12/24/2021
6.76053E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.63737193,-77.60903782,10/12/2023
7.54676E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.64040359,-77.60652941,10/12/2023
9.17218E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.63591176,-77.609892,10/12/2023
2.0634E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.63892253,-77.60673449,10/12/2023
9.09599E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.63709927,-77.60371867,10/12/2023
9.52166E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.63758031,-77.60442707,10/12/2023
7.13236E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.63664816,-77.60153551,10/12/2023
3.59288E+15,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.63715536,-77.601671,10/12/2023
1.13562E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.64473108,-77.60333917,10/12/2023
1.13562E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.64558571,-77.60364902,10/12/2023
3.68158E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.64570108,-77.6098297,10/11/2023
3.29832E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.64937072,-77.60824913,10/9/2023
2.82045E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.64507642,-77.60198259,12/24/2021
1.42255E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.65061551,-77.6070805,12/29/2018
2.21919E+14,R2-1,Speed 15,regulatory--maximum-speed-limit-15--g3,15,37.6530177,-77.60476926,6/1/2018
1.40594E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.66229221,-77.60464169,10/9/2023
3.0434E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.66282858,-77.60797915,10/9/2023
1.06386E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.66416511,-77.6020616,10/9/2023
1.76802E+15,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.66318949,-77.60400963,10/6/2023
7.12368E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.66334468,-77.60379602,10/9/2023
4.26382E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.6769814,-77.60321018,10/6/2023
2.94208E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.67308444,-77.60845162,10/4/2023
2.94208E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.67319873,-77.60335031,10/4/2023
1.1097E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.67334042,-77.60558589,10/6/2023
1.1097E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.67381144,-77.60976838,10/6/2023
2.58805E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.6866411,-77.60872837,10/6/2023
1.02307E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.68581108,-77.6085115,10/6/2023
6.88456E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.68614491,-77.60228426,10/6/2023
1.98287E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.69396082,-77.60932465,10/4/2023
5.63337E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.68775172,-77.6081391,10/6/2023
1.02267E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.69152373,-77.60848138,10/4/2023
6.3678E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.70428698,-77.60666729,10/4/2023
2.30292E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.7022798,-77.60132192,10/4/2023
7.47787E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.70736372,-77.60932086,10/4/2023
2.02058E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.70752933,-77.6092674,10/4/2023
8.57492E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.70797583,-77.6099669,10/4/2023
1.63887E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.46544008,-77.59621242,3/18/2018
1.30502E+15,R2-1,Speed 80,regulatory--maximum-speed-limit-80--g1,80,37.50687375,-77.59684544,9/12/2025
6.65661E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.50738275,-77.59823178,9/12/2025
6.14615E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.54572816,-77.60063408,1/24/2025
3.10731E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.56941482,-77.59236666,10/13/2023
1.36687E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57750984,-77.59330714,10/13/2023
2.60704E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.57870354,-77.594908,10/18/2023
2.68413E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.5714903,-77.60003295,10/13/2023
1.12514E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57377835,-77.59222472,10/13/2023
6.56138E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57293057,-77.59438008,10/13/2023
6.72819E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57319283,-77.59368782,10/13/2023
1.60641E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57697779,-77.59491556,10/13/2023
9.17156E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57644933,-77.59779992,10/13/2023
3.97657E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57701493,-77.59901707,10/13/2023
1.82824E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.58692924,-77.60028807,10/18/2023
7.6203E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.58798154,-77.6008757,10/18/2023
9.46331E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.58427079,-77.59289633,10/18/2023
9.18326E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.585079,-77.59935719,10/18/2023
1.83802E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.58518228,-77.59286329,10/18/2023
7.14701E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.58155551,-77.59683547,10/18/2023
3.95316E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57988155,-77.59614071,10/18/2023
1.60641E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57921862,-77.59672374,10/13/2023
3.59021E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.58910156,-77.59201607,10/18/2023
2.88188E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.58901847,-77.59291323,10/18/2023
1.12054E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.59008915,-77.5920849,10/18/2023
8.83893E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.5902993,-77.59454071,10/18/2023
1.30417E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.59652248,-77.59753058,7/29/2018
1.30425E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.59652388,-77.59753468,7/29/2018
1.15684E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.59652577,-77.59781024,10/13/2023
5.22152E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.59360149,-77.59633694,4/10/2020
5.22417E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.59282848,-77.59776278,4/10/2020
4.03839E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.59011044,-77.6000459,10/13/2023
3.95608E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.59127797,-77.59596714,10/18/2023
1.36583E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.5916538,-77.60009158,4/10/2020
1.36615E+15,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.59172807,-77.5986259,4/10/2020
1.36623E+15,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.59170386,-77.59871045,4/10/2020
7.52783E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.59407871,-77.59794018,10/13/2023
8.86516E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.59544559,-77.59475594,3/11/2019
8.87452E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.59552058,-77.59470456,4/10/2020
3.44224E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.59727194,-77.6001501,10/13/2023
4.12646E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.604608,-77.5935487,10/13/2023
7.67775E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60091733,-77.59747335,10/13/2023
8.94323E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60162546,-77.59576938,10/13/2023
9.09268E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60273178,-77.5972898,10/13/2023
9.09268E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60297901,-77.59734819,10/13/2023
3.45843E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60362236,-77.60003775,10/13/2023
7.56075E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60110367,-77.59855565,10/13/2023
1.7187E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60613072,-77.59874558,10/13/2023
7.40705E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60610728,-77.59884246,10/13/2023
4.12646E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.60673776,-77.59480514,10/13/2023
9.10863E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60878387,-77.59554027,10/13/2023
9.09268E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.60663684,-77.59659931,10/13/2023
7.94317E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.61481289,-77.59741409,10/13/2023
7.09594E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.6222105,-77.60033953,10/13/2023
2.94513E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61518065,-77.5956461,10/13/2023
6.54123E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61518301,-77.59841669,10/13/2023
1.73183E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.62040035,-77.59864778,10/13/2023
8.83228E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61538225,-77.59711117,10/13/2023
1.05534E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61773487,-77.59237767,10/13/2023
9.29783E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61856334,-77.59797908,10/13/2023
2.02373E+15,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.61581067,-77.59762536,10/13/2023
3.7382E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61737357,-77.59252262,10/13/2023
1.32208E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.61844245,-77.59902593,10/13/2023
7.6546E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.624363,-77.60090519,10/13/2023
3.79487E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.63272342,-77.59330309,10/12/2023
1.35174E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.62502669,-77.60027047,10/11/2023
1.80468E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.62432374,-77.59341305,10/11/2023
1.80468E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.62510548,-77.59528264,10/11/2023
1.77504E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.62954859,-77.5980753,10/12/2023
1.23751E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.62962343,-77.59729383,10/12/2023
1.23751E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.62923442,-77.59700306,10/12/2023
1.80449E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.62424061,-77.59348542,10/11/2023
4.0104E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.62619206,-77.59803434,10/12/2023
3.15695E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.6252017,-77.59523289,10/13/2023
9.38173E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.63137974,-77.59709978,10/12/2023
9.38173E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.6312896,-77.59600972,10/12/2023
1.04968E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.64078575,-77.60073742,10/12/2023
3.63143E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.64168211,-77.59339195,10/12/2023
1.77774E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.63588295,-77.59790486,10/12/2023
1.02515E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.63894889,-77.59661412,10/12/2023
1.3634E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.63498621,-77.59506649,10/12/2023
7.80589E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.6376904,-77.60087375,10/12/2023
2.59324E+15,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.63569122,-77.59640245,10/12/2023
1.69542E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.64935684,-77.6007509,8/1/2018
7.59745E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.64335751,-77.5978954,10/12/2023
2.20147E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.64848635,-77.59726597,8/18/2018
2.45387E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.65172023,-77.5978812,4/27/2023
1.49918E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.65930191,-77.5949943,10/3/2023
1.85554E+15,R2-1,Speed 65,regulatory--maximum-speed-limit-65--g2,65,37.65298363,-77.59975873,4/27/2023
4.15073E+14,R2-1,Speed 65,regulatory--maximum-speed-limit-65--g2,65,37.65279511,-77.59948527,6/2/2018
1.20164E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.65877687,-77.5950431,10/3/2023
7.02433E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.66125998,-77.59243655,10/3/2023
1.49933E+14,R2-1,Speed 70,regulatory--maximum-speed-limit-70--g3,70,37.666751,-77.5924837,4/27/2023
6.74542E+14,R2-1,Speed 70,regulatory--maximum-speed-limit-70--g3,70,37.66658047,-77.59273759,8/6/2023
9.84225E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.66628756,-77.59989884,10/6/2023
3.49415E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.6778949,-77.59206024,10/4/2023
8.58521E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.67579383,-77.5927678,10/6/2023
1.28883E+15,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.66911734,-77.59665908,10/6/2023
1.28883E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.66952635,-77.59803667,10/6/2023
6.45231E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.67168005,-77.59698891,10/6/2023
1.0339E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.66997168,-77.59364828,10/6/2023
1.35509E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.68460336,-77.59871357,10/6/2023
2.68211E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.6864095,-77.59848481,10/6/2023
6.67412E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.68203857,-77.59832173,10/6/2023
6.67412E+15,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.68488055,-77.59809619,10/6/2023
1.31805E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.68057697,-77.5998681,10/6/2023
1.31805E+15,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.68014225,-77.59916076,10/6/2023
3.08635E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.68345641,-77.59347122,10/4/2023
2.14021E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.69403054,-77.59237082,10/4/2023
2.14021E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.69469525,-77.59303474,10/4/2023
2.14021E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.69466475,-77.59264667,10/4/2023
3.15691E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.69003724,-77.59740227,10/4/2023
2.5143E+15,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.68891299,-77.59773176,10/4/2023
3.37069E+14,R2-1,Speed 35,regulatory--maximum-speed-limit-35--g2,35,37.69273531,-77.59540789,10/4/2023
3.37069E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.69363577,-77.59573752,10/4/2023
3.64209E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.69067854,-77.59818599,10/4/2023
1.46358E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.68971468,-77.60098261,10/6/2023
2.89206E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.69053102,-77.60055951,10/4/2023
8.29868E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.44754945,-77.58373979,9/18/2017
2.02238E+14,R2-1,Speed 60,regulatory--maximum-speed-limit-60--g1,60,37.44948462,-77.58476019,9/18/2017
2.29901E+15,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.45364044,-77.58766469,9/18/2017
7.61657E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.50699629,-77.58714536,9/12/2025
1.83446E+14,R2-1,Speed 45,regulatory--maximum-speed-limit-45--g3,45,37.50985508,-77.58577665,11/18/2017
7.61657E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.50726667,-77.58634196,9/12/2025
2.07333E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.5784885,-77.59179163,10/18/2023
1.89223E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.5761883,-77.59007498,10/13/2023
1.45005E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57762758,-77.58890031,10/18/2023
3.68543E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57613227,-77.58516016,10/18/2023
1.12678E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.57466458,-77.59106452,10/13/2023
3.99203E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.5753975,-77.5919909,10/13/2023
1.76919E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.58069098,-77.58750291,10/18/2023
3.41615E+14,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.5835963,-77.58706406,10/18/2023
1.34216E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.58334004,-77.59012331,10/18/2023
1.58492E+15,R2-1,Speed 25,regulatory--maximum-speed-limit-25--g2,25,37.58482354,-77.58581601,10/18/2023
